"","TempMaxima","TempMinima","Insolacao","Evaporacao.Piche"
"6234",28,17.9,10.1,2.3
"6235",26.1,17.9,0.9,2.7
"6236",26.1,20.1,0.9,2.7
"6237",31.7,20.1,8.4,1
"6238",31.7,18.6,8.4,1
"6239",31,18.6,8.2,1.5
"6240",31,20.3,8.2,1.5
"6241",30.7,20.3,8.7,1.7
"6242",30.7,21.2,8.7,1.7
"6243",27,21.2,4.7,1.9
"6244",27,20.8,4.7,1.9
"6245",28.8,20.8,9.6,1.7
"6246",28.8,18.1,9.6,1.7
"6247",31.3,18.1,9.6,3.2
"6248",31.3,18.9,9.6,3.2
"6249",28.8,18.9,4.1,2.2
"6250",28.8,21.7,4.1,2.2
"6251",31.2,21.7,10,2.6
"6252",31.2,19.9,10,2.6
"6253",33.6,19.9,9.3,2.7
"6254",33.6,19.7,9.3,2.7
"6255",31.7,19.7,6.2,2.8
"6256",31.7,19.9,6.2,2.8
"6257",31,19.9,3.7,2.7
"6258",31,21.6,3.7,2.7
"6259",23.5,21.6,0,1.7
"6260",23.5,17.8,0,1.7
"6261",26.3,17.8,5.2,1.7
"6262",26.3,14,5.2,1.7
"6263",32.8,14,9.9,2.4
"6264",32.8,17.2,9.9,2.4
"6265",33.8,17.2,9.6,3
"6266",33.8,20.5,9.6,3
"6267",24,20.5,0,3.3
"6268",24,21.4,0,3.3
"6269",30,21.4,7.7,1.7
"6270",30,19.2,7.7,1.7
"6271",30,19.2,6.6,0.3
"6272",30,20.1,6.6,0.3
"6273",28.2,20.1,9.2,1.2
"6274",28.2,17.9,9.2,1.2
"6275",27.1,17.9,8.8,1.8
"6276",27.1,16.7,8.8,1.8
"6277",23.8,16.7,9.4,2.8
"6278",23.8,15.3,9.4,2.8
"6279",27.5,15.3,9,2.7
"6280",27.5,13.2,9,2.7
"6281",29.6,13.2,9,2.8
"6282",29.6,12.3,9,2.8
"6283",32.5,12.3,9,3.1
"6284",32.5,15.9,9,3.1
"6285",26.4,15.9,6.4,3.2
"6286",26.4,17.2,6.4,3.2
"6287",24.4,17.2,7.1,1.8
"6288",24.4,14.9,7.1,1.8
"6289",28.4,14.9,8.5,2
"6290",28.4,14.2,8.5,2
"6291",31.5,14.2,8.1,2.4
"6292",31.5,14.9,8.1,2.4
"6293",31.6,14.9,9.1,2.6
"6294",31.6,16.5,9.1,2.6
"6295",23.4,16.5,0,3.7
"6296",23.4,17.4,0,3.7
"6297",23,17.4,7.7,1.3
"6298",23,12.6,7.7,1.3
"6299",25.5,12.6,6,1.8
"6300",25.5,11.2,6,1.8
"6301",25.4,11.2,2.2,2.7
"6302",25.4,16.8,2.2,2.7
"6303",27,16.8,7.8,1.7
"6304",27,16.7,7.8,1.7
"6305",27,16.7,6.9,1.8
"6306",27,16.1,6.9,1.8
"6307",28.5,16.1,6.8,1.7
"6308",28.5,18.5,6.8,1.7
"6309",28,18.5,7,1.7
"6310",28,17,7,1.7
"6311",26.9,17,7.1,1.2
"6312",26.9,18.5,7.1,1.2
"6313",27.6,18.5,8.4,2.2
"6314",27.6,13.5,8.4,2.2
"6315",28.1,13.5,8.4,2.2
"6316",28.1,13.4,8.4,2.2
"6317",24.7,13.4,6.1,3.1
"6318",24.7,16,6.1,3.1
"6319",26.1,16,7.8,2
"6320",26.1,13.6,7.8,2
"6321",28.2,13.6,7.9,2.6
"6322",28.2,13.7,7.9,2.6
"6323",28.6,13.7,8.1,2.3
"6324",28.6,15.1,8.1,2.3
"6325",29,15.1,8.1,2
"6326",29,13.8,8.1,2
"6327",28.6,13.8,5.8,3
"6328",28.6,15.3,5.8,3
"6329",21.3,15.3,7.1,2.5
"6330",21.3,12.9,7.1,2.5
"6331",25.2,12.9,7.7,2.7
"6332",25.2,11,7.7,2.7
"6333",20.7,11,0,1.9
"6334",20.7,12.2,0,1.9
"6335",26.3,12.2,6.2,0.6
"6336",26.3,15.2,6.2,0.6
"6337",29,15.2,7.4,1.2
"6338",29,14.3,7.4,1.2
"6339",30.4,14.3,7.7,1.8
"6340",30.4,15.7,7.7,1.8
"6341",22.8,15.7,0,2.9
"6342",22.8,19.2,0,2.9
"6343",24.8,19.2,0,0.2
"6344",24.8,17.7,0,0.2
"6345",20.6,17.7,0,0.8
"6346",20.6,14,0,0.8
"6347",15.5,14,0,0.9
"6348",15.5,11.1,0,0.9
"6349",18.1,11.1,7.6,0.7
"6350",18.1,7.7,7.6,0.7
"6351",23.7,7.7,7.5,1.6
"6352",23.7,7.3,7.5,1.6
"6353",21.8,7.3,4,2
"6354",21.8,10.3,4,2
"6355",19.6,10.3,0,0.9
"6356",19.6,14.9,0,0.9
"6357",27.9,14.9,7.5,0.7
"6358",27.9,13,7.5,0.7
"6359",29,13,7.5,1.2
"6360",29,16.1,7.5,1.2
"6361",28.4,16.1,7.3,1.9
"6362",28.4,14.9,7.3,1.9
"6363",28.4,14.9,7.2,2.1
"6364",28.4,14,7.2,2.1
"6365",27.7,14,5.4,2.2
"6366",27.7,14,5.4,2.2
"6367",25.8,14,2,1.8
"6368",25.8,18.1,2,1.8
"6369",23.5,18.1,1.9,1.4
"6370",23.5,18.4,1.9,1.4
"6371",20.8,18.4,4.2,1.3
"6372",20.8,15.1,4.2,1.3
"6373",19.2,15.1,5,1.3
"6374",19.2,12,5,1.3
"6375",17.9,12,0.5,1.5
"6376",17.9,10.2,0.5,1.5
"6377",16.4,10.2,0,1.2
"6378",16.4,13.1,0,1.2
"6379",15.2,13.1,1.5,0.3
"6380",15.2,11.2,1.5,0.3
"6381",14.3,11.2,6.6,2.4
"6382",14.3,9.6,6.6,2.4
"6383",12.1,9.6,3.3,1.1
"6384",12.1,8.8,3.3,1.1
"6385",14.6,8.8,7.5,2
"6386",14.6,4.9,7.5,2
"6387",19.1,4.9,7.2,1.5
"6388",19.1,4,7.2,1.5
"6389",19.1,4,5.7,1.4
"6390",19.1,6.9,5.7,1.4
"6391",17.6,6.9,7.1,1.8
"6392",17.6,6.5,7.1,1.8
"6393",17.9,6.5,5.8,2.5
"6394",17.9,7.2,5.8,2.5
"6395",23,7.2,7.5,0
"6396",23,8,7.5,0
"6397",15.8,8,0,1.5
"6398",15.8,13,0,1.5
"6399",17.3,13,2.5,0.4
"6400",17.3,11.1,2.5,0.4
"6401",16.7,11.1,6.6,0.7
"6402",16.7,9.1,6.6,0.7
"6403",13.6,9.1,0,0.9
"6404",13.6,8,0,0.9
"6405",19.6,8,4.1,0.3
"6406",19.6,11.8,4.1,0.3
"6407",22.2,11.8,7.5,1
"6408",22.2,10.3,7.5,1
"6409",22.6,10.3,7,0.3
"6410",22.6,8.4,7,0.3
"6411",15.2,8.4,0,2.4
"6412",15.2,13.2,0,2.4
"6413",13.9,13.2,0,0.3
"6414",13.9,10.8,0,0.3
"6415",21,10.8,4.1,0.1
"6416",21,13.2,4.1,0.1
"6417",24.3,13.2,7.6,0.8
"6418",24.3,11,7.6,0.8
"6419",25.9,11,7.5,1.4
"6420",25.9,10.7,7.5,1.4
"6421",25.6,10.7,6.3,1.3
"6422",25.6,12.3,6.3,1.3
"6423",24.2,12.3,2.4,2
"6424",24.2,13.9,2.4,2
"6425",20.2,13.9,0,1
"6426",20.2,12.4,0,1
"6427",15.6,12.4,4.2,0.6
"6428",15.6,8.9,4.2,0.6
"6429",15,8.9,0.4,1.3
"6430",15,9.5,0.4,1.3
"6431",16.2,9.5,5.4,0.1
"6432",16.2,5.3,5.4,0.1
"6433",15.2,5.3,0,0.9
"6434",15.2,5.2,0,0.9
"6435",21.5,5.2,6.8,0.7
"6436",21.5,9.3,6.8,0.7
"6437",26.6,9.3,3.8,1.1
"6438",26.6,14.4,3.8,1.1
"6439",20,14.4,7,2.1
"6440",20,11.7,7,2.1
"6441",19.4,11.7,7.7,3.4
"6442",19.4,7.1,7.7,3.4
"6443",19.6,7.1,7.3,1.7
"6444",19.6,6.3,7.3,1.7
"6445",18.2,6.3,6.8,1.1
"6446",18.2,5.5,6.8,1.1
"6447",20.7,5.5,7.5,1.2
"6448",20.7,5.7,7.5,1.2
"6449",22.2,5.7,2.7,1.8
"6450",22.2,8.7,2.7,1.8
"6451",26.2,8.7,5.8,1.4
"6452",26.2,11.1,5.8,1.4
"6453",20,11.1,0.6,1.4
"6454",20,15.6,0.6,1.4
"6455",18.1,15.6,0,0.4
"6456",18.1,13.7,0,0.4
"6457",15.2,13.7,0,0.3
"6458",15.2,10.9,0,0.3
"6459",17,10.9,0,0.1
"6460",17,13.3,0,0.1
"6461",16.5,13.3,0.3,0.4
"6462",16.5,8.6,0.3,0.4
"6463",15.6,8.6,7.8,0.9
"6464",15.6,6.3,7.8,0.9
"6465",18.2,6.3,5,0.8
"6466",18.2,6.1,5,0.8
"6467",16.2,6.1,6.9,1.1
"6468",16.2,8.2,6.9,1.1
"6469",14.4,8.2,0,1.2
"6470",14.4,5.6,0,1.2
"6471",14.1,5.6,0,0.5
"6472",14.1,11.7,0,0.5
"6473",16.4,11.7,5.3,0.1
"6474",16.4,10.8,5.3,0.1
"6475",15.7,10.8,0.9,1.2
"6476",15.7,10,0.9,1.2
"6477",18.5,10,2.6,0.4
"6478",18.5,12.3,2.6,0.4
"6479",21.2,12.3,7.4,0.8
"6480",21.2,10,7.4,0.8
"6481",23.5,10,4,2
"6482",23.5,13.2,4,2
"6483",24.2,13.2,5.2,2.3
"6484",24.2,14.3,5.2,2.3
"6485",14.4,14.3,4.8,2
"6486",14.4,6.5,4.8,2
"6487",10.3,6.5,7.8,2.1
"6488",10.3,2.8,7.8,2.1
"6489",12.9,2.8,7.7,1
"6490",12.9,0.1,7.7,1
"6491",15.6,0.1,8,0.7
"6492",15.6,1.1,8,0.7
"6493",15,1.1,5.8,1.4
"6494",15,2.4,5.8,1.4
"6495",17.8,2.4,3.5,0.9
"6496",17.8,6.3,3.5,0.9
"6497",17.4,6.3,7.7,1.4
"6498",17.4,6.1,7.7,1.4
"6499",14.7,6.1,7.5,2.4
"6500",14.7,4.8,7.5,2.4
"6501",13.4,4.8,0.7,0.8
"6502",13.4,4.1,0.7,0.8
"6503",19.2,4.1,1.1,1.2
"6504",19.2,10.4,1.1,1.2
"6505",16.1,10.4,0,0.8
"6506",16.1,13.2,0,0.8
"6507",17.4,13.2,2.6,0.8
"6508",17.4,11.9,2.6,0.8
"6509",20.6,11.9,7.3,0.5
"6510",20.6,6.9,7.3,0.5
"6511",22.2,6.9,1.4,1.7
"6512",22.2,10.6,1.4,1.7
"6513",20.4,10.6,5.5,1.2
"6514",20.4,12.8,5.5,1.2
"6515",15.2,12.8,0,1.8
"6516",15.2,8.8,0,1.8
"6517",14.4,8.8,0,0.5
"6518",14.4,12.4,0,0.5
"6519",15.9,12.4,0,0.2
"6520",15.9,12.4,0,0.2
"6521",18.6,12.4,5.4,0.2
"6522",18.6,11.6,5.4,0.2
"6523",19,11.6,8.5,0.9
"6524",19,7.3,8.5,0.9
"6525",24.5,7.3,8.3,1.2
"6526",24.5,7.1,8.3,1.2
"6527",25.4,7.1,8.1,1.8
"6528",25.4,9.5,8.1,1.8
"6529",29.2,9.5,8.7,2.5
"6530",29.2,10.8,8.7,2.5
"6531",32.8,10.8,8.2,2.6
"6532",32.8,13.7,8.2,2.6
"6533",33.6,13.7,8.1,4
"6534",33.6,16.2,8.1,4
"6535",26.6,16.2,0,5.9
"6536",26.6,12.8,0,5.9
"6537",16.1,12.8,0,0.2
"6538",16.1,12.2,0,0.2
"6539",19.8,12.2,1.8,0.3
"6540",19.8,13.8,1.8,0.3
"6541",17.4,13.8,3,0.6
"6542",17.4,12.2,3,0.6
"6543",17,12.2,8.1,1.5
"6544",17,10.5,8.1,1.5
"6545",21,10.5,8.4,1.3
"6546",21,5.1,8.4,1.3
"6547",24,5.1,7.9,1.8
"6548",24,9.9,7.9,1.8
"6549",21.8,9.9,8.6,2.2
"6550",21.8,11.2,8.6,2.2
"6551",26.4,11.2,6.9,1
"6552",26.4,14.5,6.9,1
"6553",27.4,14.5,9,1.6
"6554",27.4,14,9,1.6
"6555",28.4,14,9.1,3.5
"6556",28.4,13.9,9.1,3.5
"6557",29.6,13.9,8.7,2.6
"6558",29.6,14.4,8.7,2.6
"6559",31.6,14.4,9.3,3.1
"6560",31.6,15.3,9.3,3.1
"6561",32,15.3,9.5,4.2
"6562",32,15.5,9.5,4.2
"6563",33.6,15.5,9,4.4
"6564",33.6,15.9,9,4.4
"6565",25.2,15.9,2,5.1
"6566",25.2,18.1,2,5.1
"6567",19.2,18.1,0,1.2
"6568",19.2,17.1,0,1.2
"6569",23.2,17.1,0.4,0.1
"6570",23.2,17.5,0.4,0.1
"6571",23.8,17.5,3.6,0.7
"6572",23.8,17,3.6,0.7
"6573",23.4,17,8,1.2
"6574",23.4,13.4,8,1.2
"6575",25.8,13.4,4.8,1.3
"6576",25.8,13,4.8,1.3
"6577",27.5,13,2.3,1.4
"6578",27.5,16.9,2.3,1.4
"6579",17.9,16.9,0,1.4
"6580",17.9,13.8,0,1.4
"6581",14.5,13.8,0,0.8
"6582",14.5,10.8,0,0.8
"6583",14.4,10.8,0,0.6
"6584",14.4,11.6,0,0.6
"6585",15.6,11.6,0,0
"6586",15.6,13.6,0,0
"6587",18,13.6,0,0.1
"6588",18,14.5,0,0.1
"6589",19.8,14.5,0.3,0.2
"6590",19.8,15.5,0.3,0.2
"6591",22.2,15.5,3.6,0.4
"6592",22.2,14.9,3.6,0.4
"6593",27,14.9,9.9,1.6
"6594",27,13.6,9.9,1.6
"6595",26.8,13.6,2.5,1.6
"6596",26.8,14.7,2.5,1.6
"6597",21.5,14.7,0,1.2
"6598",21.5,17.1,0,1.2
"6599",25.4,17.1,0.6,0.7
"6600",25.4,17.5,0.6,0.7
"6601",19.6,17.5,5.9,2.9
"6602",19.6,14.5,5.9,2.9
"6603",21,14.5,10.3,2.8
"6604",21,10.8,10.3,2.8
"6605",23.6,10.8,10.2,2.6
"6606",23.6,9.8,10.2,2.6
"6607",27.8,9.8,6.4,2.2
"6608",27.8,14.4,6.4,2.2
"6609",22.6,14.4,0,2.6
"6610",22.6,13.5,0,2.6
"6611",19.6,13.5,8.3,0.7
"6612",19.6,11,8.3,0.7
"6613",25.2,11,10.2,1.6
"6614",25.2,9,10.2,1.6
"6615",31.6,9,7.9,2.2
"6616",31.6,13,7.9,2.2
"6617",21.2,13,0,2.3
"6618",21.2,18.2,0,2.3
"6619",19.1,18.2,0,0.2
"6620",19.1,12.6,0,0.2
"6621",16.8,12.6,9.9,1.4
"6622",16.8,7.8,9.9,1.4
"6623",20.4,7.8,8.8,1.6
"6624",20.4,9,8.8,1.6
"6625",14.6,9,0,2.9
"6626",14.6,13.2,0,2.9
"6627",20.6,13.2,7.8,0.1
"6628",20.6,13.7,7.8,0.1
"6629",22.4,13.7,9.9,1.7
"6630",22.4,12,9.9,1.7
"6631",28.2,12,10.1,1.8
"6632",28.2,13.3,10.1,1.8
"6633",33.3,13.3,0.3,2
"6634",33.3,18.9,0.3,2
"6635",23,18.9,0,2.7
"6636",23,16.9,0,2.7
"6637",19.5,16.9,1.9,1
"6638",19.5,14.3,1.9,1
"6639",20,14.3,9.5,1.4
"6640",20,11.4,9.5,1.4
"6641",22.4,11.4,10.5,2
"6642",22.4,10.4,10.5,2
"6643",26,10.4,10.2,1.4
"6644",26,12.4,10.2,1.4
"6645",30,12.4,5.1,2.4
"6646",30,15.1,5.1,2.4
"6647",23.6,15.1,4.6,1.8
"6648",23.6,15.3,4.6,1.8
"6649",26.9,15.3,10.6,1.6
"6650",26.9,11.2,10.6,1.6
"6651",30,11.2,7.7,2.8
"6652",30,13.2,7.7,2.8
"6653",20.4,13.2,0,4.1
"6654",20.4,14.6,0,4.1
"6655",17.3,14.6,0.8,2.1
"6656",17.3,10,0.8,2.1
"6657",23.8,10,4.5,2.3
"6658",23.8,13,4.5,2.3
"6659",23.4,13,9,1.8
"6660",23.4,15.7,9,1.8
"6661",28.3,15.7,9.6,1.8
"6662",28.3,15.9,9.6,1.8
"6663",26.8,15.9,10.6,2.2
"6664",26.8,17.3,10.6,2.2
"6665",24.8,17.3,2.7,3.3
"6666",24.8,14,2.7,3.3
"6667",23.4,14,4.2,2
"6668",23.4,17.5,4.2,2
"6669",29.8,17.5,11.4,1.7
"6670",29.8,14.9,11.4,1.7
"6671",24.4,14.9,1,2.7
"6672",24.4,17.5,1,2.7
"6673",21.8,17.5,3.8,1.6
"6674",21.8,14.9,3.8,1.6
"6675",24.2,14.9,7.7,0.6
"6676",24.2,14.9,7.7,0.6
"6677",22.8,14.9,11.8,2.3
"6678",22.8,10,11.8,2.3
"6679",28,10,11.2,2.8
"6680",28,13.8,11.2,2.8
"6681",32,13.8,11.4,2.2
"6682",32,14.7,11.4,2.2
"6683",34,14.7,8.1,2.7
"6684",34,18,8.1,2.7
"6685",33.2,18,4.1,4.2
"6686",33.2,20.5,4.1,4.2
"6687",34.8,20.5,11.7,2.6
"6688",34.8,19.9,11.7,2.6
"6689",35.6,19.9,10.6,2.7
"6690",35.6,19.5,10.6,2.7
"6691",27.6,19.5,0,4
"6692",27.6,21.4,0,4
"6693",30.4,21.4,7.2,1
"6694",30.4,19.3,7.2,1
"6695",26.2,19.3,0.2,1.1
"6696",26.2,21.9,0.2,1.1
"6697",30.4,21.9,2.5,0.9
"6698",30.4,21.3,2.5,0.9
"6699",25.8,21.3,0,1
"6700",25.8,18.7,0,1
"6701",22.5,18.7,5.2,0.6
"6702",22.5,16.1,5.2,0.6
"6703",28.2,16.1,8.9,1.6
"6704",28.2,15.7,8.9,1.6
"6705",22.3,15.7,0,1.8
"6706",22.3,18.5,0,1.8
"6707",25.1,18.5,2.4,1.7
"6708",25.1,17.9,2.4,1.7
"6709",28.6,17.9,6.2,1.8
"6710",28.6,18.8,6.2,1.8
"6711",24.2,18.8,0,1.6
"6712",24.2,21.2,0,1.6
"6713",23.7,21.2,0,0.5
"6714",23.7,20.5,0,0.5
"6715",25,20.5,2.3,0.7
"6716",25,19.5,2.3,0.7
"6717",26.9,19.5,10.3,1.1
"6718",26.9,16.9,10.3,1.1
"6719",34.2,16.9,11.7,2.5
"6720",34.2,18.1,11.7,2.5
"6721",25.9,18.1,0,3.1
"6722",25.9,20.3,0,3.1
"6723",31.8,20.3,1.2,0.7
"6724",31.8,19.1,1.2,0.7
"6725",22.9,19.1,0,1.2
"6726",22.9,18.7,0,1.2
"6727",25.8,18.7,1.9,1.2
"6728",25.8,19.7,1.9,1.2
"6729",26.3,19.7,0.2,1.6
"6730",26.3,18.9,0.2,1.6
"6731",28.7,18.9,3.8,1
"6732",28.7,21.4,3.8,1
"6733",29.6,21.4,2,1.4
"6734",29.6,22,2,1.4
"6735",34.4,22,6,1.2
"6736",34.4,22.8,6,1.2
"6737",30.9,22.8,6.2,2.5
"6738",30.9,23.1,6.2,2.5
"6739",27.8,23.1,1.2,1.7
"6740",27.8,20.3,1.2,1.7
"6741",25.9,20.3,0.3,1.4
"6742",25.9,20.3,0.3,1.4
"6743",31.1,20.3,11.2,1.4
"6744",31.1,19.3,11.2,1.4
"6745",26.4,19.3,0.1,2.3
"6746",26.4,21.6,0.1,2.3
"6747",27.8,21.6,8.7,1.2
"6748",27.8,19.3,8.7,1.2
"6749",28.7,19.3,3.6,1.8
"6750",28.7,19.3,3.6,1.8
"6751",27.6,19.3,8.6,0.8
"6752",27.6,19.5,8.6,0.8
"6753",22.9,19.5,11.6,2.3
"6754",22.9,15.6,11.6,2.3
"6755",28.7,15.6,12.1,2.6
"6756",28.7,12.7,12.1,2.6
"6757",26.7,12.7,1.4,2.6
"6758",26.7,19.9,1.4,2.6
"6759",22.7,19.9,0,1.6
"6760",22.7,19.6,0,1.6
"6761",21.3,19.6,0,1.9
"6762",21.3,18.1,0,1.9
"6763",27,18.1,10.1,1.9
"6764",27,17.3,10.1,1.9
"6765",30.7,17.3,6.2,2.6
"6766",30.7,19.7,6.2,2.6
"6767",24.1,19.7,0,2.2
"6768",24.1,22,0,2.2
"6769",23.2,22,0,0.8
"6770",23.2,17.9,0,0.8
"6771",24.3,17.9,9.4,0.8
"6772",24.3,15.7,9.4,0.8
"6773",29,15.7,12.2,2.4
"6774",29,14,12.2,2.4
"6775",29.5,14,12.3,2.9
"6776",29.5,16.9,12.3,2.9
"6777",29.5,16.9,7.4,2.6
"6778",29.5,20.9,7.4,2.6
"6779",27,20.9,11.7,2.3
"6780",27,20.1,11.7,2.3
"6781",30.3,20.1,12.5,2.8
"6782",30.3,19,12.5,2.8
"6783",34.5,19,12.5,3.3
"6784",34.5,20.1,12.5,3.3
"6785",34.1,20.1,4.8,4
"6786",34.1,20.9,4.8,4
"6787",28.4,20.9,1.7,3
"6788",28.4,23.2,1.7,3
"6789",32,23.2,3.5,2.1
"6790",32,22.8,3.5,2.1
"6791",33.2,22.8,7.7,1.7
"6792",33.2,23.2,7.7,1.7
"6793",28.7,23.2,1.7,2.7
"6794",28.7,23.2,1.7,2.7
"6795",31.9,23.2,7.6,0.6
"6796",31.9,22.1,7.6,0.6
"6797",32.9,22.1,5.4,1.9
"6798",32.9,22.8,5.4,1.9
"6799",31,22.8,8.6,2
"6800",31,23.7,8.6,2
"6801",33.7,23.7,11.9,2.2
"6802",33.7,22.7,11.9,2.2
"6803",34.7,22.7,10.7,3.6
"6804",34.7,22.5,10.7,3.6
"6805",33.3,22.5,6.5,1.9
"6806",33.3,24.2,6.5,1.9
"6807",28.2,24.2,10.2,2.6
"6808",28.2,19.1,10.2,2.6
"6809",30.8,19.1,12.4,3
"6810",30.8,19,12.4,3
