Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media
83967;01/04/2004;1200;0;;19.7;;;;;
83967;02/04/2004;0;;29.4;;3.1;2.3;23.88;83.5;0.7
83967;02/04/2004;1200;0;;20;;;;;
83967;03/04/2004;0;;30.7;;4.1;1.6;24.34;80.75;1.6
83967;03/04/2004;1200;2.4;;21.6;;;;;
83967;04/04/2004;0;;29.6;;7.6;1.7;24.22;80.75;2.3
83967;04/04/2004;1200;0;;20.9;;;;;
83967;05/04/2004;0;;29.8;;9;1.9;24.56;79.5;3.4
83967;05/04/2004;1200;0;;22.4;;;;;
83967;06/04/2004;0;;32.8;;9.8;2.8;25.88;73.25;0.666667
83967;06/04/2004;1200;0;;21.6;;;;;
83967;07/04/2004;0;;34.2;;9.1;2.1;25.84;73.5;1.366.667
83967;07/04/2004;1200;0;;21;;;;;
83967;08/04/2004;0;;29.3;;3.5;2.5;24.46;75.25;0.766667
83967;08/04/2004;1200;0;;21.8;;;;;
83967;09/04/2004;0;;29;;5.8;1.8;23.16;80.25;3.133.333
83967;09/04/2004;1200;0.6;;21;;;;;
83967;10/04/2004;0;;24.3;;3.2;1.7;21.02;80;3.033.333
83967;10/04/2004;1200;11.9;;19.3;;;;;
83967;11/04/2004;0;;27.8;;3.5;1.9;22.9;82.25;0.333333
83967;11/04/2004;1200;0;;19.5;;;;;
83967;12/04/2004;0;;33.2;;9.3;1.2;25.84;63.5;0.966667
83967;12/04/2004;1200;0;;19.6;;;;;
83967;13/04/2004;0;;34.1;;9.4;3.2;25.48;70.5;1.7
83967;13/04/2004;1200;0;;20.3;;;;;
83967;14/04/2004;0;;35;;9.4;2.9;27.1;61;0.4
83967;14/04/2004;1200;0;;21;;;;;
83967;15/04/2004;0;;33.1;;8.2;3.4;25.3;76;2.433.333
83967;15/04/2004;1200;0;;20.8;;;;;
83967;16/04/2004;0;;32.8;;7.7;2.2;25.38;76.75;0.533333
83967;16/04/2004;1200;0;;21.7;;;;;
83967;17/04/2004;0;;26.2;;1;2.4;22.36;88.25;0.333333
83967;17/04/2004;1200;0;;20.8;;;;;
83967;18/04/2004;0;;23.1;;0;1.2;21.12;90.5;1.866.667
83967;18/04/2004;1200;4.2;;19.8;;;;;
83967;19/04/2004;0;;26.4;;4.4;1;21.4;69.75;2.3
83967;19/04/2004;1200;12;;20;;;;;
83967;20/04/2004;0;;23.7;;9.1;3.2;16.16;65.75;1.033.333
83967;20/04/2004;1200;0.4;;10.6;;;;;
83967;21/04/2004;0;;28.8;;8.5;2.5;21.12;73.5;1.666.667
83967;21/04/2004;1200;0;;13.2;;;;;
83967;22/04/2004;0;;30.6;;3.4;2.6;22.46;83;2.4
83967;22/04/2004;1200;1.5;;20.4;;;;;
83967;23/04/2004;0;;26.8;;4.6;1.5;21.5;85;1.4
83967;23/04/2004;1200;30;;19;;;;;
83967;24/04/2004;0;;21.2;;3.8;1.5;17.16;65.25;2.566.667
83967;24/04/2004;1200;0;;16;;;;;
83967;25/04/2004;0;;20.5;;8.7;2.3;14.8;71;1.033.333
83967;25/04/2004;1200;0;;12;;;;;
83967;26/04/2004;0;;22.2;;8.4;1.7;14.56;77;0.433333
83967;26/04/2004;1200;0;;8.8;;;;;
83967;27/04/2004;0;;24;;7.3;1.5;16.64;80.5;1.133.333
83967;27/04/2004;1200;0;;10.4;;;;;
83967;28/04/2004;0;;28.1;;8.4;1.5;19.08;79.25;0
83967;28/04/2004;1200;0;;12.6;;;;;
83967;29/04/2004;0;;30.2;;8.7;1.8;22.3;60.25;1.333.333
83967;29/04/2004;1200;0;;13.7;;;;;
83967;30/04/2004;0;;24;;0;3.6;17.8;92.75;0.933333
83967;30/04/2004;1200;1.9;;15.8;;;;;
83967;01/05/2004;0;;22.8;;2.4;0.6;18.34;78.25;1.2
83967;01/05/2004;1200;4.3;;14.8;;;;;
83967;02/05/2004;0;;26.5;;8.1;1.3;19.82;83.75;0.233333
83967;02/05/2004;1200;0;;15.4;;;;;
83967;03/05/2004;0;;24.2;;1.2;1.6;20.02;89.75;2.5
83967;03/05/2004;1200;0;;18.1;;;;;
83967;04/05/2004;0;;19.7;;0;0.8;17;96.75;4.133.333
83967;04/05/2004;1200;36.6;;16;;;;;
83967;05/05/2004;0;;21;;1.5;0.5;18;87.25;0.433333
83967;05/05/2004;1200;26.6;;15.4;;;;;
83967;06/05/2004;0;;22.8;;2.1;5.1;19.66;88.25;2.533.333
83967;06/05/2004;1200;0.6;;17.8;;;;;
83967;07/05/2004;0;;19.8;;0;4.9;18.3;97.75;0.633333
83967;07/05/2004;1200;1.2;;17.5;;;;;
83967;08/05/2004;0;;23.1;;4.8;4.1;18.14;90.25;0.466667
83967;08/05/2004;1200;61.6;;16;;;;;
83967;09/05/2004;0;;24;;7;0.5;17.94;87;0.266667
83967;09/05/2004;1200;1.1;;14.7;;;;;
83967;10/05/2004;0;;26.2;;8.3;1;18.16;78.75;0.433333
83967;10/05/2004;1200;0;;13;;;;;
83967;11/05/2004;0;;24.7;;8.3;1.5;17.26;83;1.7
83967;11/05/2004;1200;0;;12.1;;;;;
83967;12/05/2004;0;;23.3;;1.9;1.5;18.62;86;0.833333
83967;12/05/2004;1200;5.9;;16.4;;;;;
83967;13/05/2004;0;;21.2;;0.8;0.9;18.54;92.5;0.966667
83967;13/05/2004;1200;0.1;;16.9;;;;;
83967;14/05/2004;0;;20.4;;2.9;0.4;16.28;91;3.266.667
83967;14/05/2004;1200;10;;14.8;;;;;
83967;15/05/2004;0;;16.7;;1.2;1.2;14.18;91.5;3.8
83967;15/05/2004;1200;2.2;;13;;;;;
83967;16/05/2004;0;;17.6;;3.4;0.6;12.94;86.75;1.633.333
83967;16/05/2004;1200;3.5;;11.1;;;;;
83967;17/05/2004;0;;18.6;;8.4;0.7;13.24;79;0.766667
83967;17/05/2004;1200;0;;9;;;;;
83967;18/05/2004;0;;17.4;;7.3;1.5;12.44;78;1.233.333
83967;18/05/2004;1200;0;;11;;;;;
83967;19/05/2004;0;;17.8;;8.1;1.2;11.44;80.75;0.7
83967;19/05/2004;1200;0;;7.6;;;;;
83967;20/05/2004;0;;17.5;;7.3;1;11.66;86;0.333333
83967;20/05/2004;1200;0;;7.6;;;;;
83967;21/05/2004;0;;21.6;;8.2;0.9;15.3;82.5;2.266.667
83967;21/05/2004;1200;0;;10.5;;;;;
83967;22/05/2004;0;;21.2;;5.3;1.6;17.28;85.75;2.8
83967;22/05/2004;1200;0;;15;;;;;
83967;23/05/2004;0;;21.8;;2.1;1;18.32;92.75;0.7
83967;23/05/2004;1200;1.6;;16.5;;;;;
83967;24/05/2004;0;;20.6;;0;0.4;18.4;96.5;0.166667
83967;24/05/2004;1200;6.9;;16.7;;;;;
83967;25/05/2004;0;;18.6;;0;0.3;15.84;93.75;3.733.333
83967;25/05/2004;1200;0.5;;14.1;;;;;
83967;26/05/2004;0;;19;;5.1;1.1;15.24;71;8.466.667
83967;26/05/2004;1200;24;;13.2;;;;;
83967;27/05/2004;0;;15.4;;6.6;2.2;12.04;68.75;1.933.333
83967;27/05/2004;1200;0;;9.6;;;;;
83967;28/05/2004;0;;17.4;;8;1.5;10.18;81;0.7
83967;28/05/2004;1200;0;;5.9;;;;;
83967;29/05/2004;0;;20.2;;7.5;1;12.24;77.5;0
83967;29/05/2004;1200;0;;6.4;;;;;
83967;30/05/2004;0;;19.2;;6.9;1.4;12.36;87.75;0.266667
83967;30/05/2004;1200;0;;8;;;;;
83967;31/05/2004;0;;19.9;;4.6;0.5;14.72;82.75;0.766667
83967;31/05/2004;1200;0;;11;;;;;
83967;01/06/2004;0;;20.2;;4.2;1.2;16.26;84.5;1.533.333
83967;01/06/2004;1200;0;;13.7;;;;;
83967;02/06/2004;0;;19.7;;0;0.9;16.5;92;1.266.667
83967;02/06/2004;1200;0;;15.4;;;;;
83967;03/06/2004;0;;19.4;;2.5;0.6;15.96;91.75;1.133.333
83967;03/06/2004;1200;0;;14.9;;;;;
83967;04/06/2004;0;;20.1;;6.5;0.6;14.34;83;0.8
83967;04/06/2004;1200;0;;11.8;;;;;
83967;05/06/2004;0;;21.2;;3.8;1.1;13.48;82.75;0.766667
83967;05/06/2004;1200;0;;8.6;;;;;
83967;06/06/2004;0;;21;;7.2;1.1;13.76;83.75;0.266667
83967;06/06/2004;1200;0;;8.5;;;;;
83967;07/06/2004;0;;18.7;;2.4;1;14.28;85.25;0
83967;07/06/2004;1200;0;;12.9;;;;;
83967;08/06/2004;0;;17.1;;0.6;0.8;14.06;93.5;0.5
83967;08/06/2004;1200;0;;10.6;;;;;
83967;09/06/2004;0;;24;;7.4;0.2;16.88;80.25;0.8
83967;09/06/2004;1200;0.4;;11.6;;;;;
83967;10/06/2004;0;;20;;8;1.9;18.14;94.25;0.633333
83967;10/06/2004;1200;0;;17.3;;;;;
83967;11/06/2004;0;;17.8;;0;1.4;13.12;83.75;1.4
83967;11/06/2004;1200;71.9;;11.6;;;;;
83967;12/06/2004;0;;12.2;;3.9;0.2;9.1;72;4.166.667
83967;12/06/2004;1200;0.1;;8;;;;;
83967;13/06/2004;0;;14.4;;7.4;1.1;7.8;79.25;0.6
83967;13/06/2004;1200;0;;3;;;;;
83967;14/06/2004;0;;19.6;;7.8;1.4;9.24;74.75;0.633333
83967;14/06/2004;1200;0;;2.8;;;;;
83967;15/06/2004;0;;20.6;;7.5;1;11.22;76;0.433333
83967;15/06/2004;1200;0;;5;;;;;
83967;16/06/2004;0;;26;;7.3;1.5;16.24;75.25;0.233333
83967;16/06/2004;1200;0;;7.6;;;;;
83967;17/06/2004;0;;28.5;;5.5;2.3;19.58;79.5;2.133.333
83967;17/06/2004;1200;0;;15.6;;;;;
83967;18/06/2004;0;;18.8;;7.2;2.5;14.44;83.25;1.8
83967;18/06/2004;1200;1.4;;12.5;;;;;
83967;19/06/2004;0;;26.8;;7.2;1;17.86;82.5;0.266667
83967;19/06/2004;1200;0;;11.5;;;;;
83967;20/06/2004;0;;27.2;;7.5;1.8;18.9;78.25;0.533333
83967;20/06/2004;1200;0;;14.1;;;;;
83967;21/06/2004;0;;26.5;;7.6;1.8;19.78;70;1
83967;21/06/2004;1200;0;;16;;;;;
83967;22/06/2004;0;;19.2;;0.1;2.5;15.76;87.25;1.733.333
83967;22/06/2004;1200;0;;14.8;;;;;
83967;23/06/2004;0;;25.4;;0.7;0.5;18.46;86;0.766667
83967;23/06/2004;1200;0;;14.1;;;;;
83967;24/06/2004;0;;19.4;;0;0.9;16.76;96.25;1.5
83967;24/06/2004;1200;7.9;;15.8;;;;;
83967;25/06/2004;0;;22.9;;2.7;0.2;18.42;90.75;0.4
83967;25/06/2004;1200;7.2;;15;;;;;
83967;26/06/2004;0;;25;;11.8;0.4;19.12;88.75;1
83967;26/06/2004;1200;0;;15.8;;;;;
83967;27/06/2004;0;;19.1;;0;0.7;16.84;96;1.066.667
83967;27/06/2004;1200;4.8;;15.6;;;;;
83967;28/06/2004;0;;19.6;;1.4;0.3;16.9;95;1.733.333
83967;28/06/2004;1200;8.9;;15.1;;;;;
83967;29/06/2004;0;;28.2;;6.6;0.4;20.2;84.75;0.1
83967;29/06/2004;1200;0.1;;14.6;;;;;
83967;30/06/2004;0;;29.6;;5.9;1.3;22.34;77.5;0.233333
83967;30/06/2004;1200;0;;18;;;;;
83967;01/07/2004;0;;22.4;;0;2.1;19.76;94.25;1.3
83967;01/07/2004;1200;8.2;;19;;;;;
83967;02/07/2004;0;;29.2;;7.5;0.3;22.52;76;0.666667
83967;02/07/2004;1200;12.4;;16.6;;;;;
83967;03/07/2004;0;;24.4;;0;2.2;16.6;88.5;0.7
83967;03/07/2004;1200;19.9;;14.2;;;;;
83967;04/07/2004;0;;17;;7.7;0.6;11;78.75;0.766667
83967;04/07/2004;1200;0.7;;9.2;;;;;
83967;05/07/2004;0;;18.1;;7.5;1.2;11;82.75;0.166667
83967;05/07/2004;1200;0;;6.7;;;;;
83967;06/07/2004;0;;20.2;;7.7;1.1;12.08;82.75;0.233333
83967;06/07/2004;1200;0;;6.6;;;;;
83967;07/07/2004;0;;19.2;;2.9;1.2;14.26;97.5;0
83967;07/07/2004;1200;0;;9.5;;;;;
83967;08/07/2004;0;;15.8;;4.4;0.5;10.88;78.25;1.8
83967;08/07/2004;1200;8.5;;9;;;;;
83967;09/07/2004;0;;15.7;;7.5;1;8.74;83;0.1
83967;09/07/2004;1200;0;;4.2;;;;;
83967;10/07/2004;0;;14.3;;8;0.8;9.58;60.5;3.8
83967;10/07/2004;1200;0;;7;;;;;
83967;11/07/2004;0;;12.6;;8;2.1;6.52;73.5;0.6
83967;11/07/2004;1200;0;;3.2;;;;;
83967;12/07/2004;0;;19.2;;7.8;1.2;10.28;75;0.2
83967;12/07/2004;1200;0;;2.8;;;;;
83967;13/07/2004;0;;20.6;;1.6;0.8;16.26;88;0.166667
83967;13/07/2004;1200;1;;10.3;;;;;
83967;14/07/2004;0;;27.1;;3.1;1.8;20.48;89.75;0.6
83967;14/07/2004;1200;0.5;;18;;;;;
83967;15/07/2004;0;;19.4;;0;1;14;94.5;1.8
83967;15/07/2004;1200;25.4;;12.4;;;;;
83967;16/07/2004;0;;13.4;;0.1;0.8;10.56;82.5;2.2
83967;16/07/2004;1200;11.6;;9.4;;;;;
83967;17/07/2004;0;;12.9;;6.4;0.8;7.26;83.5;1.166.667
83967;17/07/2004;1200;0;;5;;;;;
83967;18/07/2004;0;;15.6;;4.8;0.8;10.04;86;1.533.333
83967;18/07/2004;1200;0;;4;;;;;
83967;19/07/2004;0;;17;;0.7;1.7;14.28;77.5;3.566.667
83967;19/07/2004;1200;0;;11.8;;;;;
83967;20/07/2004;0;;19.4;;7.9;1.9;14.42;80.25;2.9
83967;20/07/2004;1200;0;;11.7;;;;;
83967;21/07/2004;0;;20.1;;8.2;1.7;14.82;74.25;2.466.667
83967;21/07/2004;1200;0;;11.6;;;;;
83967;22/07/2004;0;;21.6;;8;1.9;14.9;77.75;0.666667
83967;22/07/2004;1200;0;;10.2;;;;;
83967;23/07/2004;0;;22;;8.3;1.6;15.22;74;1.3
83967;23/07/2004;1200;0;;10.3;;;;;
83967;24/07/2004;0;;22.6;;8.4;1.9;15.58;62.75;0
83967;24/07/2004;1200;0;;11;;;;;
83967;25/07/2004;0;;22.8;;8.2;2;14.26;80.75;0.566667
83967;25/07/2004;1200;0;;8.2;;;;;
83967;26/07/2004;0;;22.4;;8.5;1.7;14.56;79.75;0
83967;26/07/2004;1200;0;;9;;;;;
83967;27/07/2004;0;;22.6;;7.1;1.6;14.52;81;0.666667
83967;27/07/2004;1200;0;;9.2;;;;;
83967;28/07/2004;0;;24.3;;8.3;1.6;15.58;75.25;0.7
83967;28/07/2004;1200;0;;9.2;;;;;
83967;29/07/2004;0;;22.2;;1.3;2.2;16.66;77;1.133.333
83967;29/07/2004;1200;0;;12.4;;;;;
83967;30/07/2004;0;;17;;0;1.5;12.04;97.5;2.466.667
83967;30/07/2004;1200;2;;10;;;;;
83967;31/07/2004;0;;13.1;;0;0.4;10.94;97.75;0.966667
83967;31/07/2004;1200;51.6;;9.4;;;;;
83967;01/08/2004;0;;14.4;;0;0.2;12.06;96.5;0.7
83967;01/08/2004;1200;6.4;;9.7;;;;;
83967;02/08/2004;0;;20.9;;8.5;0.1;13.74;82.75;0.7
83967;02/08/2004;1200;0.4;;9;;;;;
83967;03/08/2004;0;;25.9;;7.8;1.2;17.14;77.75;1.366.667
83967;03/08/2004;1200;0;;10;;;;;
83967;04/08/2004;0;;31.1;;6.9;1.7;21.9;73;1.033.333
83967;04/08/2004;1200;0;;15.6;;;;;
83967;05/08/2004;0;;30.5;;5.5;2.5;22.48;65.5;0.266667
83967;05/08/2004;1200;0;;17;;;;;
83967;06/08/2004;0;;22.2;;0;2.7;14.62;94;1.566.667
83967;06/08/2004;1200;0;;11.8;;;;;
83967;07/08/2004;0;;12;;0;0.5;9.74;71.5;2.9
83967;07/08/2004;1200;17.7;;8.5;;;;;
83967;08/08/2004;0;;14.2;;8.2;1.3;9.08;77.5;0.7
83967;08/08/2004;1200;0;;5;;;;;
83967;09/08/2004;0;;18.8;;7.7;1;11.94;82.75;1.9
83967;09/08/2004;1200;0;;5.7;;;;;
83967;10/08/2004;0;;21.7;;8.3;1.6;13.78;75.75;0.433333
83967;10/08/2004;1200;0;;8.2;;;;;
83967;11/08/2004;0;;18.6;;2.6;1.2;13.6;87.5;1.366.667
83967;11/08/2004;1200;0;;9.8;;;;;
83967;12/08/2004;0;;23.2;;8.5;1.1;16.44;73;1.8
83967;12/08/2004;1200;0;;12.4;;;;;
83967;13/08/2004;0;;24.7;;8.3;1.8;16.86;71.25;0.966667
83967;13/08/2004;1200;0;;11.1;;;;;
83967;14/08/2004;0;;25.2;;8.3;2.2;17.1;72.75;0.666667
83967;14/08/2004;1200;0;;9.5;;;;;
83967;15/08/2004;0;;27.1;;7.9;2;18.5;71.5;1.3
83967;15/08/2004;1200;0;;11;;;;;
83967;16/08/2004;0;;25.6;;3.2;2.4;18.66;73;0
83967;16/08/2004;1200;0;;13;;;;;
83967;17/08/2004;0;;22.6;;0.7;2.4;18.62;82.5;0.5
83967;17/08/2004;1200;0;;15.8;;;;;
83967;18/08/2004;0;;18.2;;0;1.2;17.24;99.25;0
83967;18/08/2004;1200;11.8;;16.6;;;;;
83967;19/08/2004;0;;20.2;;0;0.1;18.14;94.25;0.333333
83967;19/08/2004;1200;17.8;;16.4;;;;;
83967;20/08/2004;0;;22.4;;0.8;0.3;19.14;91;0.2
83967;20/08/2004;1200;1.6;;17.5;;;;;
83967;21/08/2004;0;;19;;3.1;1;12.84;81.5;4.4
83967;21/08/2004;1200;7;;11.2;;;;;
83967;22/08/2004;0;;12.5;;3.6;1.2;10.08;81.25;1.133.333
83967;22/08/2004;1200;8.8;;7.5;;;;;
83967;23/08/2004;0;;16.8;;6.9;0.8;11.48;81;0.866667
83967;23/08/2004;1200;0;;7.6;;;;;
83967;24/08/2004;0;;19.6;;9.2;1;11.8;77.5;0.633333
83967;24/08/2004;1200;0;;6;;;;;
83967;25/08/2004;0;;18.8;;1;1.9;13.22;76.5;0.1
83967;25/08/2004;1200;0;;8.5;;;;;
83967;26/08/2004;0;;19.6;;6.6;1.4;13.96;81;1.7
83967;26/08/2004;1200;0;;10.8;;;;;
83967;27/08/2004;0;;22;;4.3;1.5;15.96;85.75;0.933333
83967;27/08/2004;1200;0;;12;;;;;
83967;28/08/2004;0;;22.6;;6.9;1;16.24;82;0.4
83967;28/08/2004;1200;0;;13.9;;;;;
83967;29/08/2004;0;;24.2;;9.7;1.5;17.46;65.25;2.233.333
83967;29/08/2004;1200;0;;10.3;;;;;
83967;30/08/2004;0;;24.4;;9.5;2.3;17.04;67.5;0.966667
83967;30/08/2004;1200;0;;14.2;;;;;
83967;31/08/2004;0;;23.6;;10;3.1;15.3;68.75;1.366.667
83967;31/08/2004;1200;0;;9.4;;;;;
83967;01/09/2004;0;;27.6;;9;2.5;18.12;77.75;0.266667
83967;01/09/2004;1200;0;;12;;;;;
83967;02/09/2004;0;;19.4;;0;1.7;17.36;95.75;0.533333
83967;02/09/2004;1200;0.7;;15;;;;;
83967;03/09/2004;0;;21;;0.1;0.5;17.04;88.5;2.7
83967;03/09/2004;1200;5.5;;15.4;;;;;
83967;04/09/2004;0;;26.5;;9.2;0.9;19.3;78.25;0.9
83967;04/09/2004;1200;0;;15;;;;;
83967;05/09/2004;0;;35.1;;9;1.7;24.28;66.25;0.933333
83967;05/09/2004;1200;0;;16.3;;;;;
83967;06/09/2004;0;;36.5;;9.6;3.9;26.34;52.25;0.233333
83967;06/09/2004;1200;0;;18;;;;;
83967;07/09/2004;0;;36.6;;8.8;6.1;27.24;56;1.2
83967;07/09/2004;1200;0;;21.3;;;;;
83967;08/09/2004;0;;26.8;;2.1;5.1;20.44;90.25;1.066.667
83967;08/09/2004;1200;0;;18;;;;;
83967;09/09/2004;0;;19.4;;0;1;17.2;94.25;0.966667
83967;09/09/2004;1200;0.2;;16.2;;;;;
83967;10/09/2004;0;;16.8;;0;0.5;13.3;96.25;2.733.333
83967;10/09/2004;1200;12.8;;11.5;;;;;
